order_item_id,order_id,product_id,quantity,unit_price,line_total
3292,1379,29,1,2.49,2.49
3293,1379,8,1,5.99,5.99
3294,1379,33,1,8.48,8.48
3295,1379,41,1,4.48,4.48
3296,1380,26,2,2.99,5.98
3297,1380,40,2,7.48,14.96
3298,1380,52,3,4.78,14.34
3299,1381,27,2,3.29,6.58
3300,1381,5,1,4.99,4.99
3301,1381,5,2,4.99,9.98
3302,1381,18,2,3.29,6.58
3303,1381,28,1,3.49,3.49
3304,1382,47,1,5.48,5.48
3305,1382,33,2,8.48,16.96
3306,1383,51,2,6.98,13.96
3307,1384,32,1,8.78,8.78
3308,1385,7,1,3.99,3.99
3309,1385,19,1,1.49,1.49
3310,1385,7,1,3.99,3.99
3311,1386,28,1,3.49,3.49
3312,1387,53,2,6.98,13.96
3313,1388,5,1,4.99,4.99
3314,1388,50,1,6.98,6.98
3315,1389,54,1,6.98,6.98
3316,1389,58,1,4.78,4.78
3317,1389,59,1,6.98,6.98
3318,1390,54,3,6.98,20.94
3319,1391,12,2,2.99,5.98
3320,1391,35,3,7.48,22.44
3321,1391,18,1,3.29,3.29
3322,1392,42,1,4.48,4.48
3323,1392,47,1,5.48,5.48
3324,1392,9,3,1.99,5.97
3325,1393,34,1,4.48,4.48
3326,1393,46,1,6.78,6.78
3327,1394,38,1,8.98,8.98
3328,1394,28,1,3.49,3.49
3329,1395,30,1,4.98,4.98
3330,1396,3,1,5.99,5.99
3331,1397,58,1,4.78,4.78
3332,1398,9,2,1.99,3.98
3333,1398,60,1,6.98,6.98
3334,1399,33,1,8.48,8.48
3335,1400,25,2,0.99,1.98
3336,1401,3,1,5.99,5.99
3337,1401,15,1,1.79,1.79
3338,1401,4,1,4.99,4.99
3339,1401,45,1,5.48,5.48
3340,1402,56,1,5.48,5.48
3341,1403,22,1,3.79,3.79
3342,1403,5,1,4.99,4.99
3343,1404,56,2,5.48,10.96
3344,1404,50,3,6.98,20.94
3345,1404,7,1,3.99,3.99
3346,1405,40,2,7.48,14.96
3347,1405,45,3,5.48,16.44
3348,1406,1,1,3.49,3.49
3349,1406,54,1,6.98,6.98
3350,1407,15,2,1.79,3.58
3351,1407,21,1,3.49,3.49
3352,1407,24,1,1.99,1.99
3353,1407,50,1,6.98,6.98
3354,1408,30,2,4.98,9.96
3355,1408,40,3,7.48,22.44
3356,1408,1,1,3.49,3.49
3357,1409,60,2,6.98,13.96
3358,1410,45,1,5.48,5.48
3359,1410,17,1,2.49,2.49
3360,1411,17,1,2.49,2.49
3361,1411,50,1,6.98,6.98
3362,1411,39,1,8.48,8.48
3363,1411,48,2,6.98,13.96
3364,1412,9,2,1.99,3.98
3365,1412,28,1,3.49,3.49
3366,1412,2,1,5.49,5.49
3367,1412,14,2,1.29,2.58
3368,1412,13,1,1.49,1.49
3369,1413,3,2,5.99,11.98
3370,1413,10,1,2.79,2.79
3371,1414,28,1,3.49,3.49
3372,1414,21,1,3.49,3.49
3373,1414,36,1,6.98,6.98
3374,1414,24,1,1.99,1.99
3375,1415,38,1,8.98,8.98
3376,1416,48,1,6.98,6.98
3377,1416,35,1,7.48,7.48
3378,1416,37,3,6.98,20.94
3379,1417,25,1,0.99,0.99
3380,1418,4,1,4.99,4.99
3381,1418,22,1,3.79,3.79
3382,1418,17,1,2.49,2.49
3383,1419,45,1,5.48,5.48
3384,1419,30,1,4.98,4.98
3385,1419,22,1,3.79,3.79
3386,1420,6,2,5.29,10.58
3387,1420,4,1,4.99,4.99
3388,1421,11,1,3.49,3.49
3389,1421,38,1,8.98,8.98
3390,1422,26,1,2.99,2.99
3391,1423,19,1,1.49,1.49
3392,1423,57,2,7.48,14.96
3393,1423,51,2,6.98,13.96
3394,1423,24,2,1.99,3.98
3395,1423,58,1,4.78,4.78
3396,1424,19,1,1.49,1.49
3397,1424,49,1,8.78,8.78
3398,1424,52,2,4.78,9.56
3399,1424,56,1,5.48,5.48
3400,1425,57,1,7.48,7.48
3401,1425,10,2,2.79,5.58
3402,1425,37,1,6.98,6.98
3403,1425,48,1,6.98,6.98
3404,1425,56,2,5.48,10.96
3405,1426,15,2,1.79,3.58
3406,1426,16,1,2.19,2.19
3407,1426,13,3,1.49,4.47
3408,1426,25,1,0.99,0.99
3409,1426,30,3,4.98,14.94
3410,1427,10,2,2.79,5.58
3411,1427,30,2,4.98,9.96
3412,1428,36,1,6.98,6.98
3413,1429,59,1,6.98,6.98
3414,1429,39,1,8.48,8.48
3415,1429,49,2,8.78,17.56
3416,1430,12,1,2.99,2.99
3417,1431,46,1,6.78,6.78
3418,1431,45,1,5.48,5.48
3419,1431,45,1,5.48,5.48
3420,1432,26,1,2.99,2.99
3421,1432,14,1,1.29,1.29
3422,1432,12,2,2.99,5.98
3423,1432,50,1,6.98,6.98
3424,1432,4,3,4.99,14.97
3425,1433,41,2,4.48,8.96
3426,1434,43,1,5.28,5.28
3427,1434,38,1,8.98,8.98
3428,1435,56,2,5.48,10.96
3429,1436,49,2,8.78,17.56
3430,1436,55,1,6.48,6.48
3431,1436,35,1,7.48,7.48
3432,1436,14,1,1.29,1.29
3433,1436,59,2,6.98,13.96
3434,1437,21,1,3.49,3.49
3435,1437,41,1,4.48,4.48
3436,1438,9,1,1.99,1.99
3437,1438,19,1,1.49,1.49
3438,1439,54,1,6.98,6.98
3439,1439,45,3,5.48,16.44
3440,1439,39,2,8.48,16.96
3441,1439,7,1,3.99,3.99
3442,1440,4,1,4.99,4.99
3443,1441,7,1,3.99,3.99
3444,1441,10,2,2.79,5.58
3445,1441,25,1,0.99,0.99
3446,1442,12,1,2.99,2.99
3447,1442,51,1,6.98,6.98
3448,1443,10,1,2.79,2.79
3449,1443,2,1,5.49,5.49
3450,1443,56,2,5.48,10.96
3451,1444,36,2,6.98,13.96
3452,1444,49,1,8.78,8.78
3453,1445,27,1,3.29,3.29
3454,1445,13,1,1.49,1.49
3455,1445,51,2,6.98,13.96
3456,1445,17,2,2.49,4.98
3457,1445,32,1,8.78,8.78
3458,1446,14,1,1.29,1.29
3459,1446,59,2,6.98,13.96
3460,1446,47,1,5.48,5.48
3461,1447,51,1,6.98,6.98
3462,1447,39,1,8.48,8.48
3463,1447,1,1,3.49,3.49
3464,1447,41,1,4.48,4.48
3465,1448,7,1,3.99,3.99
3466,1448,9,1,1.99,1.99
3467,1448,44,1,6.78,6.78
3468,1448,35,1,7.48,7.48
3469,1449,48,2,6.98,13.96
3470,1450,49,2,8.78,17.56
3471,1451,51,1,6.98,6.98
3472,1452,16,1,2.19,2.19
3473,1453,16,2,2.19,4.38
3474,1453,8,1,5.99,5.99
3475,1454,31,1,9.48,9.48
3476,1454,12,1,2.99,2.99
3477,1454,9,2,1.99,3.98
3478,1454,37,1,6.98,6.98
3479,1455,19,2,1.49,2.98
3480,1455,36,1,6.98,6.98
3481,1455,52,1,4.78,4.78
3482,1456,34,1,4.48,4.48
3483,1457,30,1,4.98,4.98
3484,1457,17,1,2.49,2.49
3485,1457,48,1,6.98,6.98
3486,1457,13,1,1.49,1.49
3487,1458,55,1,6.48,6.48
3488,1459,3,1,5.99,5.99
3489,1459,6,1,5.29,5.29
3490,1459,14,1,1.29,1.29
3491,1459,55,2,6.48,12.96
3492,1460,55,1,6.48,6.48
3493,1461,33,2,8.48,16.96
3494,1461,36,1,6.98,6.98
3495,1461,24,2,1.99,3.98
3496,1461,10,1,2.79,2.79
3497,1461,52,2,4.78,9.56
3498,1462,32,1,8.78,8.78
3499,1462,43,1,5.28,5.28
3500,1462,19,3,1.49,4.47
3501,1463,21,2,3.49,6.98
3502,1463,59,3,6.98,20.94
3503,1464,48,1,6.98,6.98
3504,1464,36,1,6.98,6.98
3505,1464,42,3,4.48,13.44
3506,1465,60,3,6.98,20.94
3507,1465,53,3,6.98,20.94
3508,1465,55,1,6.48,6.48
3509,1466,38,3,8.98,26.94
3510,1467,2,1,5.49,5.49
3511,1467,51,1,6.98,6.98
3512,1467,11,3,3.49,10.47
3513,1467,59,1,6.98,6.98
3514,1468,47,1,5.48,5.48
3515,1469,7,3,3.99,11.97
3516,1469,11,1,3.49,3.49
3517,1470,40,2,7.48,14.96
3518,1470,51,1,6.98,6.98
3519,1470,20,1,3.99,3.99
3520,1471,35,3,7.48,22.44
3521,1471,44,1,6.78,6.78
3522,1472,4,1,4.99,4.99
3523,1472,12,1,2.99,2.99
3524,1472,17,2,2.49,4.98
3525,1473,53,1,6.98,6.98
3526,1473,43,1,5.28,5.28
3527,1474,16,1,2.19,2.19
3528,1474,12,1,2.99,2.99
3529,1474,41,1,4.48,4.48
3530,1474,52,1,4.78,4.78
3531,1475,37,3,6.98,20.94
3532,1476,9,1,1.99,1.99
3533,1477,42,1,4.48,4.48
3534,1478,44,1,6.78,6.78
3535,1478,28,1,3.49,3.49
3536,1479,40,3,7.48,22.44
3537,1480,12,3,2.99,8.97
3538,1480,39,1,8.48,8.48
3539,1480,51,2,6.98,13.96
3540,1480,14,1,1.29,1.29
3541,1481,25,2,0.99,1.98
3542,1481,4,1,4.99,4.99
3543,1481,50,2,6.98,13.96
3544,1482,54,3,6.98,20.94
3545,1482,37,2,6.98,13.96
3546,1483,19,1,1.49,1.49
3547,1483,46,1,6.78,6.78
3548,1483,15,3,1.79,5.37
3549,1483,32,1,8.78,8.78
3550,1483,49,1,8.78,8.78
3551,1484,9,1,1.99,1.99
3552,1485,22,1,3.79,3.79
3553,1486,30,1,4.98,4.98
3554,1487,21,3,3.49,10.47
3555,1487,5,1,4.99,4.99
3556,1487,55,2,6.48,12.96
3557,1487,29,1,2.49,2.49
3558,1487,47,1,5.48,5.48
3559,1488,60,1,6.98,6.98
3560,1488,58,1,4.78,4.78
3561,1489,37,2,6.98,13.96
3562,1489,15,1,1.79,1.79
3563,1489,60,1,6.98,6.98
3564,1489,32,1,8.78,8.78
3565,1490,37,1,6.98,6.98
3566,1490,43,2,5.28,10.56
3567,1490,41,1,4.48,4.48
3568,1491,46,2,6.78,13.56
3569,1491,60,1,6.98,6.98
3570,1492,9,1,1.99,1.99
3571,1493,19,1,1.49,1.49
3572,1493,30,1,4.98,4.98
3573,1493,36,2,6.98,13.96
3574,1494,31,1,9.48,9.48
3575,1494,1,1,3.49,3.49
3576,1494,3,2,5.99,11.98
3577,1494,31,1,9.48,9.48
3578,1495,11,1,3.49,3.49
3579,1495,47,1,5.48,5.48
3580,1495,41,1,4.48,4.48
3581,1495,49,2,8.78,17.56
3582,1495,11,1,3.49,3.49
3583,1496,40,3,7.48,22.44
3584,1497,22,3,3.79,11.37
3585,1497,54,2,6.98,13.96
3586,1498,53,1,6.98,6.98
3587,1499,3,1,5.99,5.99
3588,1499,13,2,1.49,2.98
3589,1500,21,1,3.49,3.49
3590,1500,7,1,3.99,3.99
3591,1500,17,2,2.49,4.98
3592,1501,34,1,4.48,4.48
3593,1502,30,1,4.98,4.98
3594,1502,41,1,4.48,4.48
3595,1502,45,1,5.48,5.48
3596,1503,6,1,5.29,5.29
3597,1504,36,2,6.98,13.96
3598,1504,46,1,6.78,6.78
3599,1505,32,3,8.78,26.34
3600,1505,1,1,3.49,3.49
3601,1506,10,1,2.79,2.79
3602,1506,50,1,6.98,6.98
3603,1506,44,1,6.78,6.78
3604,1506,54,2,6.98,13.96
3605,1506,48,2,6.98,13.96
3606,1507,30,1,4.98,4.98
3607,1507,56,1,5.48,5.48
3608,1507,34,1,4.48,4.48
3609,1508,1,2,3.49,6.98
3610,1508,46,2,6.78,13.56
3611,1509,47,1,5.48,5.48
3612,1509,28,1,3.49,3.49
3613,1509,22,1,3.79,3.79
3614,1510,18,1,3.29,3.29
3615,1511,11,1,3.49,3.49
3616,1512,36,1,6.98,6.98
3617,1512,17,1,2.49,2.49
3618,1512,51,1,6.98,6.98
3619,1512,32,2,8.78,17.56
3620,1512,14,3,1.29,3.87
3621,1513,28,2,3.49,6.98
3622,1513,11,3,3.49,10.47
3623,1513,35,3,7.48,22.44
3624,1513,15,1,1.79,1.79
3625,1514,35,1,7.48,7.48
3626,1514,33,1,8.48,8.48
3627,1514,20,1,3.99,3.99
3628,1514,57,1,7.48,7.48
3629,1514,16,1,2.19,2.19
3630,1515,7,2,3.99,7.98
3631,1515,56,1,5.48,5.48
3632,1515,48,1,6.98,6.98
3633,1515,40,1,7.48,7.48
3634,1515,42,2,4.48,8.96
3635,1516,12,1,2.99,2.99
3636,1517,29,1,2.49,2.49
3637,1517,35,2,7.48,14.96
3638,1517,60,1,6.98,6.98
3639,1517,29,1,2.49,2.49
3640,1518,57,1,7.48,7.48
3641,1518,59,1,6.98,6.98
3642,1519,28,1,3.49,3.49
3643,1519,15,1,1.79,1.79
3644,1519,23,1,1.49,1.49
3645,1519,24,1,1.99,1.99
3646,1520,43,1,5.28,5.28
3647,1520,28,1,3.49,3.49
3648,1521,34,2,4.48,8.96
3649,1521,51,3,6.98,20.94
3650,1521,48,2,6.98,13.96
3651,1522,13,1,1.49,1.49
3652,1522,16,1,2.19,2.19
3653,1523,9,2,1.99,3.98
3654,1523,22,1,3.79,3.79
3655,1523,55,1,6.48,6.48
3656,1523,44,1,6.78,6.78
3657,1523,40,1,7.48,7.48
3658,1524,9,3,1.99,5.97
3659,1524,1,1,3.49,3.49
3660,1525,42,1,4.48,4.48
3661,1525,10,1,2.79,2.79
3662,1526,19,2,1.49,2.98
3663,1526,31,1,9.48,9.48
3664,1526,2,1,5.49,5.49
3665,1526,18,1,3.29,3.29
3666,1527,45,2,5.48,10.96
3667,1527,58,1,4.78,4.78
3668,1527,47,1,5.48,5.48
3669,1527,2,1,5.49,5.49
3670,1528,11,2,3.49,6.98
3671,1528,24,1,1.99,1.99
3672,1528,10,1,2.79,2.79
3673,1529,27,3,3.29,9.87
3674,1529,56,1,5.48,5.48
3675,1529,2,1,5.49,5.49
3676,1530,47,1,5.48,5.48
3677,1530,5,1,4.99,4.99
3678,1530,8,1,5.99,5.99
3679,1530,14,1,1.29,1.29
3680,1531,10,3,2.79,8.37
3681,1531,14,1,1.29,1.29
3682,1531,9,1,1.99,1.99
3683,1531,38,1,8.98,8.98
3684,1531,30,1,4.98,4.98
3685,1532,43,1,5.28,5.28
3686,1533,29,1,2.49,2.49
3687,1533,10,1,2.79,2.79
3688,1534,32,1,8.78,8.78
3689,1534,11,3,3.49,10.47
3690,1534,34,1,4.48,4.48
3691,1534,24,1,1.99,1.99
3692,1534,55,1,6.48,6.48
3693,1535,52,1,4.78,4.78
3694,1536,34,3,4.48,13.44
3695,1536,3,3,5.99,17.97
3696,1537,29,1,2.49,2.49
3697,1538,7,1,3.99,3.99
3698,1539,55,1,6.48,6.48
3699,1540,18,2,3.29,6.58
3700,1541,21,1,3.49,3.49
3701,1541,10,1,2.79,2.79
3702,1542,53,3,6.98,20.94
3703,1542,55,2,6.48,12.96
3704,1543,9,1,1.99,1.99
3705,1543,30,2,4.98,9.96
3706,1544,4,1,4.99,4.99
3707,1544,6,2,5.29,10.58
3708,1545,37,1,6.98,6.98
3709,1545,23,2,1.49,2.98
3710,1545,13,1,1.49,1.49
3711,1546,37,1,6.98,6.98
3712,1546,19,1,1.49,1.49
3713,1547,45,1,5.48,5.48
3714,1547,2,3,5.49,16.47
3715,1547,46,1,6.78,6.78
3716,1547,52,1,4.78,4.78
3717,1547,39,3,8.48,25.44
3718,1548,2,2,5.49,10.98
3719,1548,17,2,2.49,4.98
3720,1548,59,3,6.98,20.94
3721,1548,52,2,4.78,9.56
3722,1549,35,2,7.48,14.96
3723,1549,2,2,5.49,10.98
3724,1550,43,1,5.28,5.28
3725,1550,5,1,4.99,4.99
3726,1551,52,1,4.78,4.78
3727,1551,23,2,1.49,2.98
3728,1551,30,1,4.98,4.98
3729,1552,23,3,1.49,4.47
3730,1553,5,2,4.99,9.98
3731,1554,48,1,6.98,6.98
3732,1554,28,1,3.49,3.49
3733,1554,18,1,3.29,3.29
3734,1554,24,1,1.99,1.99
3735,1554,13,1,1.49,1.49
3736,1555,11,1,3.49,3.49
3737,1556,40,1,7.48,7.48
3738,1557,40,1,7.48,7.48
3739,1557,16,1,2.19,2.19
3740,1557,50,2,6.98,13.96
3741,1557,51,2,6.98,13.96
3742,1558,49,1,8.78,8.78
3743,1558,36,1,6.98,6.98
3744,1558,20,2,3.99,7.98
3745,1559,17,1,2.49,2.49
3746,1560,55,1,6.48,6.48
3747,1560,7,2,3.99,7.98
3748,1561,11,2,3.49,6.98
3749,1561,31,1,9.48,9.48
3750,1562,56,1,5.48,5.48
3751,1562,15,1,1.79,1.79
3752,1563,34,2,4.48,8.96
3753,1563,33,1,8.48,8.48
3754,1564,59,2,6.98,13.96
3755,1564,59,2,6.98,13.96
3756,1564,47,1,5.48,5.48
3757,1564,48,2,6.98,13.96
3758,1564,43,1,5.28,5.28
3759,1565,37,1,6.98,6.98
3760,1565,14,2,1.29,2.58
3761,1565,39,1,8.48,8.48
3762,1566,48,1,6.98,6.98
3763,1566,53,2,6.98,13.96
3764,1567,50,2,6.98,13.96
3765,1568,55,1,6.48,6.48
3766,1568,60,1,6.98,6.98
3767,1569,28,2,3.49,6.98
3768,1570,19,1,1.49,1.49
3769,1570,29,1,2.49,2.49
3770,1570,20,2,3.99,7.98
3771,1571,25,1,0.99,0.99
3772,1571,25,1,0.99,0.99
3773,1572,26,1,2.99,2.99
3774,1572,15,3,1.79,5.37
3775,1572,26,3,2.99,8.97
3776,1572,28,1,3.49,3.49
3777,1572,7,1,3.99,3.99
3778,1573,33,2,8.48,16.96
3779,1574,12,1,2.99,2.99
3780,1575,29,3,2.49,7.47
3781,1576,60,1,6.98,6.98
3782,1576,29,1,2.49,2.49
3783,1577,34,1,4.48,4.48
3784,1577,34,1,4.48,4.48
3785,1577,48,1,6.98,6.98
3786,1578,26,1,2.99,2.99
3787,1579,29,2,2.49,4.98
3788,1579,23,1,1.49,1.49
3789,1579,34,1,4.48,4.48
3790,1580,57,1,7.48,7.48
3791,1580,13,1,1.49,1.49
3792,1581,7,1,3.99,3.99
3793,1581,8,1,5.99,5.99
3794,1582,10,1,2.79,2.79
3795,1583,16,1,2.19,2.19
3796,1584,58,1,4.78,4.78
3797,1584,14,3,1.29,3.87
3798,1585,18,2,3.29,6.58
3799,1585,54,1,6.98,6.98
3800,1585,36,2,6.98,13.96
3801,1586,15,3,1.79,5.37
3802,1586,1,2,3.49,6.98
3803,1587,33,1,8.48,8.48
3804,1587,17,1,2.49,2.49
3805,1587,5,1,4.99,4.99
3806,1587,5,1,4.99,4.99
3807,1588,21,1,3.49,3.49
3808,1588,6,1,5.29,5.29
3809,1588,24,2,1.99,3.98
3810,1589,50,2,6.98,13.96
3811,1589,60,2,6.98,13.96
3812,1589,12,1,2.99,2.99
3813,1590,5,1,4.99,4.99
3814,1590,6,1,5.29,5.29
3815,1591,21,3,3.49,10.47
3816,1591,20,1,3.99,3.99
3817,1592,26,2,2.99,5.98
3818,1593,44,1,6.78,6.78
3819,1593,37,2,6.98,13.96
3820,1593,13,1,1.49,1.49
3821,1594,30,1,4.98,4.98
3822,1594,11,2,3.49,6.98
3823,1595,11,2,3.49,6.98
3824,1596,33,1,8.48,8.48
3825,1596,25,1,0.99,0.99
3826,1596,1,1,3.49,3.49
3827,1597,53,1,6.98,6.98
3828,1597,27,1,3.29,3.29
3829,1598,34,2,4.48,8.96
3830,1598,24,1,1.99,1.99
3831,1598,28,3,3.49,10.47
3832,1599,23,1,1.49,1.49
3833,1599,14,1,1.29,1.29
3834,1600,1,1,3.49,3.49
3835,1600,5,1,4.99,4.99
3836,1600,49,3,8.78,26.34
3837,1601,36,2,6.98,13.96
3838,1601,56,1,5.48,5.48
3839,1602,23,1,1.49,1.49
3840,1602,33,1,8.48,8.48
3841,1602,41,1,4.48,4.48
3842,1603,18,1,3.29,3.29
3843,1603,6,1,5.29,5.29
3844,1603,52,1,4.78,4.78
3845,1603,40,1,7.48,7.48
3846,1603,1,1,3.49,3.49
3847,1604,35,3,7.48,22.44
3848,1604,27,1,3.29,3.29
3849,1604,4,1,4.99,4.99
3850,1604,10,1,2.79,2.79
3851,1604,39,2,8.48,16.96
3852,1605,55,1,6.48,6.48
3853,1605,11,2,3.49,6.98
3854,1605,35,1,7.48,7.48
3855,1605,17,1,2.49,2.49
3856,1605,42,1,4.48,4.48
3857,1606,55,2,6.48,12.96
3858,1606,6,2,5.29,10.58
3859,1607,46,2,6.78,13.56
3860,1608,4,1,4.99,4.99
3861,1609,2,1,5.49,5.49
3862,1609,1,1,3.49,3.49
3863,1609,58,1,4.78,4.78
3864,1610,18,2,3.29,6.58
3865,1611,33,1,8.48,8.48
3866,1611,10,3,2.79,8.37
3867,1611,9,3,1.99,5.97
3868,1612,32,1,8.78,8.78
3869,1613,10,1,2.79,2.79
3870,1613,14,1,1.29,1.29
3871,1614,41,1,4.48,4.48
3872,1614,37,1,6.98,6.98
3873,1614,41,1,4.48,4.48
3874,1614,25,1,0.99,0.99
3875,1615,48,1,6.98,6.98
3876,1616,47,1,5.48,5.48
3877,1616,40,1,7.48,7.48
3878,1617,26,1,2.99,2.99
3879,1618,15,1,1.79,1.79
3880,1618,27,1,3.29,3.29
3881,1619,22,1,3.79,3.79
3882,1619,27,1,3.29,3.29
3883,1619,15,1,1.79,1.79
3884,1620,3,1,5.99,5.99
3885,1620,29,1,2.49,2.49
3886,1620,2,1,5.49,5.49
3887,1620,28,1,3.49,3.49
3888,1621,44,1,6.78,6.78
3889,1621,46,3,6.78,20.34
3890,1622,5,1,4.99,4.99
3891,1622,10,1,2.79,2.79
3892,1623,10,1,2.79,2.79
3893,1624,46,1,6.78,6.78
3894,1624,31,1,9.48,9.48
3895,1625,39,1,8.48,8.48
3896,1625,33,1,8.48,8.48
3897,1626,14,1,1.29,1.29
3898,1626,34,1,4.48,4.48
3899,1626,8,1,5.99,5.99
3900,1626,51,1,6.98,6.98
3901,1626,42,3,4.48,13.44
3902,1627,44,3,6.78,20.34
3903,1627,47,1,5.48,5.48
3904,1627,17,1,2.49,2.49
3905,1628,12,2,2.99,5.98
3906,1629,31,1,9.48,9.48
3907,1629,37,1,6.98,6.98
3908,1629,6,2,5.29,10.58
3909,1629,41,1,4.48,4.48
3910,1629,15,1,1.79,1.79
3911,1630,55,3,6.48,19.44
3912,1630,29,1,2.49,2.49
3913,1631,30,1,4.98,4.98
3914,1631,13,1,1.49,1.49
3915,1632,19,1,1.49,1.49
3916,1632,13,2,1.49,2.98
3917,1633,51,3,6.98,20.94
3918,1633,57,1,7.48,7.48
3919,1634,7,1,3.99,3.99
3920,1634,58,1,4.78,4.78
3921,1634,55,1,6.48,6.48
3922,1634,58,1,4.78,4.78
3923,1635,45,1,5.48,5.48
3924,1636,58,1,4.78,4.78
3925,1636,41,1,4.48,4.48
3926,1637,18,1,3.29,3.29
3927,1638,21,1,3.49,3.49
3928,1638,60,1,6.98,6.98
3929,1639,25,2,0.99,1.98
3930,1640,45,1,5.48,5.48
3931,1640,36,1,6.98,6.98
3932,1641,50,1,6.98,6.98
3933,1642,59,1,6.98,6.98
3934,1643,55,1,6.48,6.48
3935,1643,21,1,3.49,3.49
3936,1643,51,3,6.98,20.94
3937,1644,11,1,3.49,3.49
3938,1644,49,1,8.78,8.78
3939,1645,56,1,5.48,5.48
3940,1645,10,1,2.79,2.79
3941,1646,44,3,6.78,20.34
3942,1646,9,3,1.99,5.97
3943,1647,60,1,6.98,6.98
3944,1648,16,1,2.19,2.19
3945,1648,29,1,2.49,2.49
3946,1648,32,1,8.78,8.78
3947,1648,19,1,1.49,1.49
3948,1649,8,1,5.99,5.99
3949,1649,58,1,4.78,4.78
3950,1649,35,1,7.48,7.48
3951,1649,42,3,4.48,13.44
3952,1649,13,1,1.49,1.49
3953,1650,15,1,1.79,1.79
3954,1650,15,1,1.79,1.79
3955,1651,26,1,2.99,2.99
3956,1651,48,1,6.98,6.98
3957,1651,17,1,2.49,2.49
3958,1651,43,1,5.28,5.28
3959,1652,53,1,6.98,6.98
3960,1652,46,1,6.78,6.78
3961,1652,34,3,4.48,13.44
3962,1653,36,1,6.98,6.98
3963,1653,47,1,5.48,5.48
3964,1654,16,1,2.19,2.19
3965,1654,25,1,0.99,0.99
3966,1654,44,1,6.78,6.78
3967,1654,25,1,0.99,0.99
3968,1655,35,3,7.48,22.44
3969,1656,34,1,4.48,4.48
3970,1656,57,1,7.48,7.48
3971,1656,24,1,1.99,1.99
3972,1656,6,1,5.29,5.29
3973,1657,34,2,4.48,8.96
3974,1658,11,1,3.49,3.49
3975,1658,33,1,8.48,8.48
3976,1658,58,3,4.78,14.34
3977,1658,46,1,6.78,6.78
3978,1658,1,1,3.49,3.49
3979,1659,1,2,3.49,6.98
3980,1659,51,1,6.98,6.98
3981,1660,52,1,4.78,4.78
3982,1660,46,1,6.78,6.78
3983,1660,5,3,4.99,14.97
3984,1661,25,1,0.99,0.99
3985,1661,41,1,4.48,4.48
3986,1662,29,1,2.49,2.49
3987,1663,18,1,3.29,3.29
3988,1663,2,1,5.49,5.49
3989,1664,43,1,5.28,5.28
3990,1665,4,1,4.99,4.99
3991,1666,24,1,1.99,1.99
3992,1667,49,1,8.78,8.78
3993,1667,36,1,6.98,6.98
3994,1668,49,1,8.78,8.78
3995,1668,6,1,5.29,5.29
3996,1668,28,1,3.49,3.49
3997,1668,7,1,3.99,3.99
3998,1669,53,1,6.98,6.98
3999,1669,33,1,8.48,8.48
4000,1669,23,2,1.49,2.98
4001,1670,25,1,0.99,0.99
4002,1671,55,1,6.48,6.48
4003,1671,40,1,7.48,7.48
4004,1672,42,2,4.48,8.96
4005,1673,39,1,8.48,8.48
4006,1673,7,1,3.99,3.99
4007,1673,8,1,5.99,5.99
4008,1673,42,1,4.48,4.48
4009,1674,44,3,6.78,20.34
4010,1674,24,1,1.99,1.99
4011,1674,32,1,8.78,8.78
4012,1675,57,2,7.48,14.96
4013,1675,46,1,6.78,6.78
4014,1675,15,1,1.79,1.79
4015,1676,8,2,5.99,11.98
4016,1677,47,1,5.48,5.48
4017,1678,41,1,4.48,4.48
4018,1679,40,1,7.48,7.48
4019,1679,48,2,6.98,13.96
4020,1680,33,2,8.48,16.96
4021,1680,10,2,2.79,5.58
4022,1680,19,1,1.49,1.49
4023,1681,28,1,3.49,3.49
4024,1681,32,3,8.78,26.34
4025,1681,57,2,7.48,14.96
4026,1681,16,2,2.19,4.38
4027,1682,48,2,6.98,13.96
4028,1683,56,1,5.48,5.48
4029,1684,18,3,3.29,9.87
4030,1685,10,2,2.79,5.58
4031,1685,32,1,8.78,8.78
4032,1686,3,1,5.99,5.99
4033,1687,10,1,2.79,2.79
4034,1687,39,2,8.48,16.96
4035,1687,55,1,6.48,6.48
4036,1687,60,1,6.98,6.98
4037,1688,39,1,8.48,8.48
4038,1688,7,2,3.99,7.98
4039,1689,8,2,5.99,11.98
4040,1689,24,1,1.99,1.99
4041,1690,57,1,7.48,7.48
4042,1690,42,1,4.48,4.48
4043,1691,50,1,6.98,6.98
4044,1691,30,1,4.98,4.98
4045,1691,13,1,1.49,1.49
4046,1692,4,2,4.99,9.98
4047,1693,17,1,2.49,2.49
4048,1694,13,1,1.49,1.49
4049,1694,9,1,1.99,1.99
4050,1694,21,1,3.49,3.49
4051,1694,41,3,4.48,13.44
4052,1695,46,1,6.78,6.78
4053,1695,52,1,4.78,4.78
4054,1695,46,2,6.78,13.56
4055,1695,14,1,1.29,1.29
4056,1696,59,3,6.98,20.94
4057,1696,29,1,2.49,2.49
4058,1697,56,1,5.48,5.48
4059,1698,54,1,6.98,6.98
4060,1698,33,1,8.48,8.48
4061,1698,6,1,5.29,5.29
4062,1698,39,3,8.48,25.44
4063,1698,47,2,5.48,10.96
4064,1699,40,1,7.48,7.48
4065,1699,55,2,6.48,12.96
4066,1699,44,1,6.78,6.78
4067,1700,50,2,6.98,13.96
